ep_global,maze,steps,reward,avg100,epsilon,avg_loss,crashed,total_steps,total_crashes
2645,1,35,-1306.21,-751.86,0.05,249.250739,1,1040677,2132
2646,1,35,-1304.59,-754.21,0.05,179.704174,1,1040712,2133
2647,1,35,-1310.1,-758.66,0.05,774.050285,1,1040747,2134
2648,1,35,-1308.92,-769.75,0.05,2041.415767,1,1040782,2135
2649,1,35,-1308.43,-772.98,0.05,445.292771,1,1040817,2136
2650,1,1000,6292.96,-706.78,0.05,776.641226,0,1041817,2136
2651,1,1000,6653.64,-633.15,0.05,687.923417,0,1042817,2136
2652,1,1000,6590.54,-567.43,0.05,714.979477,0,1043817,2136
2653,1,1000,6617.43,-489.84,0.05,733.304786,0,1044817,2136
2654,1,1000,6676.72,-420.75,0.05,617.491113,0,1045817,2136
2655,1,1000,6557.95,-356.71,0.05,577.482383,0,1046817,2136
2656,1,1000,6624.12,-279.67,0.05,640.266226,0,1047817,2136
2657,1,1000,6518.7,-202.58,0.05,711.287095,0,1048817,2136
2658,1,1000,6555.77,-133.57,0.05,487.112199,0,1049817,2136
2659,1,1000,6478.26,-63.68,0.05,573.299506,0,1050817,2136
2660,1,1000,6660.85,17.94,0.05,434.733113,0,1051817,2136
2661,1,1000,6661.93,88.6,0.05,657.308606,0,1052817,2136
2662,1,1000,6616.11,156.43,0.05,536.665646,0,1053817,2136
2663,1,1000,6646.52,233.61,0.05,609.972455,0,1054817,2136
2664,1,1000,6685.5,299.76,0.05,502.303351,0,1055817,2136
2665,1,1000,6596.37,363.85,0.05,607.169864,0,1056817,2136
2666,1,1000,6668.21,430.68,0.05,551.371345,0,1057817,2136
2667,1,1000,6669.22,507.08,0.05,406.167684,0,1058817,2136
2668,1,1000,6681.27,581.86,0.05,554.647455,0,1059817,2136
2669,1,1000,6683.38,656.43,0.05,655.365815,0,1060817,2136
2670,1,1000,6658.37,723.0,0.05,599.147053,0,1061817,2136
2671,1,1000,6651.46,790.16,0.05,435.250101,0,1062817,2136
2672,1,1000,6663.01,865.01,0.05,595.705097,0,1063817,2136
2673,1,1000,6643.56,949.99,0.05,489.899575,0,1064817,2136
2674,1,1000,6675.08,1026.54,0.05,497.564664,0,1065817,2136
2675,1,1000,6632.0,1092.29,0.05,541.144893,0,1066817,2136
2676,1,1000,6655.34,1159.58,0.05,694.04968,0,1067817,2136
2677,1,1000,6658.19,1225.3,0.05,472.864161,0,1068817,2136
2678,1,1000,6647.72,1297.69,0.05,696.377157,0,1069817,2136
2679,1,1000,6633.17,1380.71,0.05,638.65738,0,1070817,2136
2680,1,1000,6496.57,1462.63,0.05,404.802023,0,1071817,2136
2681,1,1000,6605.85,1528.09,0.05,554.162021,0,1072817,2136
2682,1,1000,6578.98,1600.51,0.05,520.782324,0,1073817,2136
2683,1,1000,6524.3,1663.91,0.05,582.004394,0,1074817,2136
2684,1,1000,6570.74,1739.49,0.05,567.601312,0,1075817,2136
2685,1,1000,6642.1,1815.85,0.05,567.673081,0,1076817,2136
2686,1,1000,6525.73,1878.68,0.05,436.82157,0,1077817,2136
2687,1,1000,6649.46,1949.16,0.05,385.086981,0,1078817,2136
2688,1,1000,6588.41,2032.51,0.05,522.545985,0,1079817,2136
2689,1,1000,6545.88,2097.21,0.05,460.970077,0,1080817,2136
2690,1,1000,6445.25,2159.92,0.05,483.06784,0,1081817,2136
2691,1,1000,6500.81,2239.06,0.05,465.126138,0,1082817,2136
2692,1,1000,6570.09,2307.26,0.05,530.086095,0,1083817,2136
2693,1,1000,6528.49,2386.77,0.05,507.487198,0,1084817,2136
2694,1,1000,6597.4,2456.9,0.05,452.441195,0,1085817,2136
2695,1,1000,6561.81,2531.41,0.05,362.221725,0,1086817,2136
2696,1,1000,6560.28,2606.06,0.05,555.643438,0,1087817,2136
2697,1,1000,6462.54,2687.62,0.05,591.238928,0,1088817,2136
2698,1,1000,6363.22,2760.09,0.05,349.451984,0,1089817,2136
2699,1,1000,6526.36,2837.65,0.05,392.055244,0,1090817,2136
2700,1,1000,6399.82,2902.85,0.05,660.478334,0,1091817,2136
2701,2,76,-1086.96,2920.23,0.05,124.835452,1,1091893,2137
2702,2,77,-1078.18,2941.11,0.05,824.109774,1,1091970,2138
2703,2,80,-1034.39,2944.48,0.05,104.82432,1,1092050,2139
2704,2,75,-1095.11,2947.51,0.05,595.482275,1,1092125,2140
2705,2,77,-1079.98,2950.57,0.05,530.877006,1,1092202,2141
2706,2,76,-1097.98,2953.53,0.05,547.136122,1,1092278,2142
2707,2,77,-1080.34,2971.56,0.05,612.151405,1,1092355,2143
2708,2,77,-1057.73,2990.96,0.05,127.642423,1,1092432,2144
2709,2,77,-1058.48,3009.22,0.05,1005.660736,1,1092509,2145
2710,2,77,-1089.83,3027.17,0.05,1049.860565,1,1092586,2146
2711,2,157,-1387.26,3026.82,0.05,267.581489,1,1092743,2147
2712,2,153,-1464.7,3040.01,0.05,603.30878,1,1092896,2148
2713,2,157,-1637.72,3037.11,0.05,847.41489,1,1093053,2149
2714,2,157,-1446.1,3036.14,0.05,622.951777,1,1093210,2150
2715,2,157,-1485.71,2960.49,0.05,699.515546,1,1093367,2151
2716,2,157,-1456.93,2885.24,0.05,236.541973,1,1093524,2152
2717,2,157,-1399.82,2884.92,0.05,258.823004,1,1093681,2153
2718,2,160,-1545.0,2896.89,0.05,478.505926,1,1093841,2154
2719,2,156,-1468.87,2907.92,0.05,350.077433,1,1093997,2155
2720,2,157,-1417.28,2907.32,0.05,488.595397,1,1094154,2156
2721,2,160,-1398.65,2919.49,0.05,391.32103,1,1094314,2157
2722,2,156,-1450.5,2918.57,0.05,1007.132287,1,1094470,2158
2723,2,152,-1400.61,2929.45,0.05,539.501263,1,1094622,2159
2724,2,153,-1410.16,2928.93,0.05,1081.586509,1,1094775,2160
2725,2,408,-520.4,2936.8,0.05,643.173111,1,1095183,2161
2726,2,406,-247.18,2883.41,0.05,650.971687,1,1095589,2162
2727,2,398,-258.27,2826.39,0.05,469.314958,1,1095987,2163
2728,2,427,-630.99,2756.9,0.05,569.827618,1,1096414,2164
2729,2,452,-1030.72,2759.63,0.05,565.478259,1,1096866,2165
2730,2,555,-2143.98,2751.25,0.05,842.442884,1,1097421,2166
2731,2,405,-506.11,2759.25,0.05,776.552246,1,1097826,2167
2732,2,464,-1109.46,2761.24,0.05,634.852554,1,1098290,2168
2733,2,412,-313.57,2771.19,0.05,612.855763,1,1098702,2169
2734,2,409,-642.54,2777.83,0.05,427.127331,1,1099111,2170
2735,2,418,-356.06,2787.34,0.05,559.426869,1,1099529,2171
2736,2,407,-307.72,2797.34,0.05,631.744651,1,1099936,2172
2737,2,406,-322.66,2807.19,0.05,978.899385,1,1100342,2173
2738,2,450,-747.17,2812.79,0.05,679.078747,1,1100792,2174
2739,2,412,-364.15,2822.13,0.05,549.205944,1,1101204,2175
2740,2,430,-533.46,2829.79,0.05,401.910497,1,1101634,2176
2741,2,441,-716.13,2835.7,0.05,648.332315,1,1102075,2177
2742,2,407,-347.47,2845.17,0.05,555.884786,1,1102482,2178
2743,2,409,-311.59,2855.14,0.05,675.869942,1,1102891,2179
2744,2,408,-325.62,2864.96,0.05,909.513307,1,1103299,2180
2745,2,408,-300.22,2875.02,0.05,448.162743,1,1103707,2181
2746,2,405,-235.64,2885.71,0.05,684.696639,1,1104112,2182
2747,2,409,-273.66,2896.07,0.05,574.848972,1,1104521,2183
2748,2,407,-322.3,2905.94,0.05,577.943734,1,1104928,2184
2749,2,405,-403.28,2914.99,0.05,602.139553,1,1105333,2185
2750,2,408,-306.21,2849.0,0.05,666.152819,1,1105741,2186
2751,2,443,-655.77,2775.9,0.05,713.48536,1,1106184,2187
2752,2,444,-789.41,2702.1,0.05,616.184488,1,1106628,2188
2753,2,407,-244.46,2633.48,0.05,544.157959,1,1107035,2189
2754,2,413,-236.63,2564.35,0.05,470.345431,1,1107448,2190
2755,2,430,-769.39,2491.08,0.05,548.519823,1,1107878,2191
2756,2,410,-299.16,2421.84,0.05,517.803761,1,1108288,2192
2757,2,411,-305.79,2353.6,0.05,323.353528,1,1108699,2193
2758,2,413,-309.42,2284.95,0.05,290.4796,1,1109112,2194
2759,2,436,-678.05,2213.38,0.05,546.394843,1,1109548,2195
2760,2,597,-1722.04,2129.56,0.05,573.701995,1,1110145,2196
2761,2,407,-279.51,2060.14,0.05,500.796467,1,1110552,2197
2762,2,404,-425.97,1989.72,0.05,411.96904,1,1110956,2198
2763,2,430,-437.72,1918.88,0.05,447.999508,1,1111386,2199
2764,2,430,-372.17,1848.3,0.05,756.012859,1,1111816,2200
2765,2,415,-374.3,1778.59,0.05,564.370497,1,1112231,2201
2766,2,431,-421.21,1707.7,0.05,843.920869,1,1112662,2202
2767,2,421,-232.18,1638.69,0.05,629.064412,1,1113083,2203
2768,2,408,-335.91,1568.51,0.05,696.171517,1,1113491,2204
2769,2,593,-1873.49,1482.95,0.05,639.153494,1,1114084,2205
2770,2,602,-2286.86,1393.49,0.05,653.862829,1,1114686,2206
2771,2,413,-244.49,1324.53,0.05,432.106606,1,1115099,2207
2772,2,410,-288.64,1255.02,0.05,359.164461,1,1115509,2208
2773,2,406,-294.83,1185.63,0.05,392.098735,1,1115915,2209
2774,2,411,-262.28,1116.26,0.05,776.410358,1,1116326,2210
2775,2,587,-1524.87,1034.69,0.05,549.362738,1,1116913,2211
2776,2,434,-547.32,962.66,0.05,827.726515,1,1117347,2212
2777,2,430,-443.89,891.64,0.05,685.477474,1,1117777,2213
2778,2,407,-309.47,822.07,0.05,465.697964,1,1118184,2214
2779,2,425,-417.17,751.57,0.05,540.395778,1,1118609,2215
2780,2,409,-270.9,683.89,0.05,621.138437,1,1119018,2216
2781,2,410,-274.94,615.09,0.05,770.35818,1,1119428,2217
2782,2,415,-252.39,546.77,0.05,385.382016,1,1119843,2218
2783,2,411,-237.54,479.15,0.05,683.049508,1,1120254,2219
2784,2,410,-265.22,410.79,0.05,510.890379,1,1120664,2220
2785,2,408,-248.3,341.89,0.05,451.784237,1,1121072,2221
2786,2,421,-466.84,271.96,0.05,560.256689,1,1121493,2222
2787,2,412,-334.62,202.12,0.05,269.833111,1,1121905,2223
2788,2,403,-292.16,133.32,0.05,740.221959,1,1122308,2224
2789,2,418,-456.12,63.3,0.05,672.182434,1,1122726,2225
2790,2,409,-292.79,-4.08,0.05,684.57838,1,1123135,2226
2791,2,405,-262.34,-71.71,0.05,448.874567,1,1123540,2227
2792,2,413,-298.25,-140.4,0.05,425.005727,1,1123953,2228
2793,2,411,-366.34,-209.35,0.05,562.757778,1,1124364,2229
2794,2,413,-321.35,-278.53,0.05,592.547095,1,1124777,2230
2795,2,390,-274.64,-346.9,0.05,561.101169,1,1125167,2231
2796,2,414,-274.64,-415.25,0.05,460.56028,1,1125581,2232
2797,2,411,-273.16,-482.6,0.05,569.661158,1,1125992,2233
2798,2,429,-428.59,-550.52,0.05,327.108593,1,1126421,2234
2799,2,412,-280.85,-618.59,0.05,396.499431,1,1126833,2235
2800,2,393,-296.42,-685.56,0.05,534.211648,1,1127226,2236
2801,1,1000,6543.33,-609.25,0.05,516.676321,0,1128226,2236
2802,1,1000,6605.28,-532.42,0.05,644.178931,0,1129226,2236
2803,1,1000,6580.81,-456.27,0.05,630.573502,0,1130226,2236
2804,1,1000,6585.53,-379.46,0.05,519.899771,0,1131226,2236
2805,1,1000,6627.59,-302.38,0.05,455.615867,0,1132226,2236
2806,1,1000,6509.13,-226.31,0.05,362.057954,0,1133226,2236
2807,1,1000,6577.87,-149.73,0.05,565.407134,0,1134226,2236
2808,1,1000,6616.45,-72.99,0.05,682.153024,0,1135226,2236
2809,1,1000,6608.28,3.68,0.05,542.055342,0,1136226,2236
2810,1,1000,6403.68,78.61,0.05,511.880769,0,1137226,2236
2811,1,1000,6578.72,158.27,0.05,419.35845,0,1138226,2236
2812,1,1000,6578.73,238.71,0.05,492.170018,0,1139226,2236
2813,1,1000,6564.4,320.73,0.05,483.783279,0,1140226,2236
2814,1,1000,6516.28,400.35,0.05,248.102171,0,1141226,2236
2815,1,1000,6500.46,480.21,0.05,245.300664,0,1142226,2236
2816,1,1000,6486.92,559.65,0.05,278.232475,0,1143226,2236
2817,1,1000,6654.59,640.2,0.05,204.733468,0,1144226,2236
2818,1,1000,6614.4,721.79,0.05,285.740771,0,1145226,2236
2819,1,1000,6511.35,801.59,0.05,190.552343,0,1146226,2236
2820,1,1000,6651.05,882.28,0.05,145.580645,0,1147226,2236
2821,1,1000,6529.98,961.56,0.05,131.708303,0,1148226,2236
2822,1,1000,6625.13,1042.32,0.05,189.662059,0,1149226,2236
2823,1,1000,6552.85,1121.85,0.05,159.962456,0,1150226,2236
2824,1,1000,6610.55,1202.06,0.05,175.356058,0,1151226,2236
2825,1,1000,6499.93,1272.26,0.05,198.892375,0,1152226,2236
2826,1,1000,6566.47,1340.4,0.05,316.395741,0,1153226,2236
2827,1,1000,6563.27,1408.62,0.05,162.230801,0,1154226,2236
2828,1,1000,6600.56,1480.93,0.05,99.106511,0,1155226,2236
2829,1,1000,6605.21,1557.29,0.05,254.518415,0,1156226,2236
2830,1,1000,6667.45,1645.4,0.05,245.860228,0,1157226,2236
2831,1,1000,6611.57,1716.58,0.05,177.567341,0,1158226,2236
2832,1,1000,6644.64,1794.12,0.05,189.727448,0,1159226,2236
2833,1,1000,6405.54,1861.31,0.05,223.659185,0,1160226,2236
2834,1,1000,6573.59,1933.47,0.05,197.19133,0,1161226,2236
2835,1,1000,6538.09,2002.42,0.05,308.077579,0,1162226,2236
2836,1,1000,6575.51,2071.25,0.05,118.097071,0,1163226,2236
2837,1,1000,6544.52,2139.92,0.05,207.081979,0,1164226,2236
2838,1,1000,6655.89,2213.95,0.05,132.100307,0,1165226,2236
2839,1,1000,6570.0,2283.29,0.05,255.257998,0,1166226,2236
2840,1,1000,6551.51,2354.14,0.05,168.000421,0,1167226,2236
2841,1,1000,6558.79,2426.89,0.05,147.561832,0,1168226,2236
2842,1,1000,6530.7,2495.67,0.05,178.393933,0,1169226,2236
2843,1,1000,6582.25,2564.61,0.05,270.67871,0,1170226,2236
2844,1,1000,6542.2,2633.29,0.05,150.997759,0,1171226,2236
2845,1,1000,6531.35,2701.61,0.05,134.738156,0,1172226,2236
2846,1,1000,6546.27,2769.42,0.05,299.506947,0,1173226,2236
2847,1,1000,6541.15,2837.57,0.05,231.597513,0,1174226,2236
2848,1,1,-1000.0,2830.8,0.05,17.788366,1,1174227,2237
2849,1,1000,6590.77,2900.74,0.05,156.841473,0,1175227,2237
2850,1,1000,6575.46,2969.55,0.05,200.055721,0,1176227,2237
2851,1,1000,6616.29,3042.27,0.05,248.569668,0,1177227,2237
2852,1,1000,6600.71,3116.17,0.05,263.621558,0,1178227,2237
2853,1,1000,6626.74,3184.89,0.05,249.67825,0,1179227,2237
2854,1,1000,6646.17,3253.71,0.05,206.758785,0,1180227,2237
2855,1,1000,6525.09,3326.66,0.05,207.411968,0,1181227,2237
2856,1,1000,6563.32,3395.28,0.05,291.607025,0,1182227,2237
2857,1,1000,6639.83,3464.74,0.05,301.210077,0,1183227,2237
2858,1,1000,6676.1,3534.6,0.05,213.284197,0,1184227,2237
2859,1,1000,6536.29,3606.74,0.05,171.686685,0,1185227,2237
2860,1,1000,6586.87,3689.83,0.05,243.602333,0,1186227,2237
2861,1,1000,6474.31,3757.37,0.05,233.35139,0,1187227,2237
2862,1,1000,6550.85,3827.13,0.05,223.85335,0,1188227,2237
2863,1,1000,6619.57,3897.71,0.05,226.761629,0,1189227,2237
2864,1,1000,6550.7,3966.94,0.05,205.045932,0,1190227,2237
2865,1,1000,6617.55,4036.85,0.05,309.3142,0,1191227,2237
2866,1,1000,6624.98,4107.32,0.05,260.147086,0,1192227,2237
2867,1,1000,6624.46,4175.88,0.05,193.90522,0,1193227,2237
2868,1,1000,6566.38,4244.91,0.05,147.08709,0,1194227,2237
2869,1,1000,6668.71,4330.33,0.05,85.562616,0,1195227,2237
2870,1,1000,6627.82,4419.47,0.05,105.867279,0,1196227,2237
2871,1,1000,6587.28,4487.79,0.05,29.643799,0,1197227,2237
2872,1,1000,6625.54,4556.93,0.05,23.110824,0,1198227,2237
2873,1,1000,6668.25,4626.56,0.05,54.284229,0,1199227,2237
2874,1,1000,6601.96,4695.21,0.05,60.149214,0,1200227,2237
2875,1,1000,6532.16,4775.78,0.05,52.087767,0,1201227,2237
2876,1,1000,6571.92,4846.97,0.05,86.2931,0,1202227,2237
2877,1,1000,6547.72,4916.89,0.05,20.046358,0,1203227,2237
2878,1,1000,6597.49,4985.96,0.05,52.381161,0,1204227,2237
2879,1,1000,6586.78,5055.99,0.05,22.567848,0,1205227,2237
2880,1,1000,6648.55,5125.19,0.05,17.660535,0,1206227,2237
2881,1,1000,6587.62,5193.82,0.05,49.481402,0,1207227,2237
2882,1,1000,6673.35,5263.07,0.05,19.322033,0,1208227,2237
2883,1,1000,6645.46,5331.9,0.05,50.153325,0,1209227,2237
2884,1,1000,6649.63,5401.05,0.05,79.978643,0,1210227,2237
2885,1,1000,6680.22,5470.34,0.05,46.738197,0,1211227,2237
2886,1,1000,6602.21,5541.03,0.05,18.213369,0,1212227,2237
2887,1,1000,6511.7,5609.49,0.05,21.330908,0,1213227,2237
2888,1,1000,6601.19,5678.42,0.05,14.36438,0,1214227,2237
2889,1,1000,6591.74,5748.9,0.05,19.692935,0,1215227,2237
2890,1,1000,6580.02,5817.63,0.05,12.783166,0,1216227,2237
2891,1,1000,6583.77,5886.09,0.05,43.556715,0,1217227,2237
2892,1,1000,6523.73,5954.31,0.05,74.598054,0,1218227,2237
2893,1,1000,6604.11,6024.02,0.05,9.986294,0,1219227,2237
2894,1,1000,6642.34,6093.65,0.05,41.290618,0,1220227,2237
2895,1,1000,6466.33,6161.06,0.05,169.509474,0,1221227,2237
2896,1,1000,6588.62,6229.69,0.05,80.578429,0,1222227,2237
2897,1,1000,6572.9,6298.16,0.05,79.547885,0,1223227,2237
2898,1,1000,6529.37,6367.73,0.05,17.923047,0,1224227,2237
2899,1,1000,6570.4,6436.25,0.05,37.900001,0,1225227,2237
2900,1,1000,6592.43,6505.14,0.05,5.689299,0,1226227,2237
2901,2,77,-1155.54,6428.15,0.05,415.167084,1,1226304,2238
2902,2,86,-878.24,6353.31,0.05,4.57419,1,1226390,2239
2903,2,81,-883.89,6278.67,0.05,8.69282,1,1226471,2240
2904,2,81,-810.29,6204.71,0.05,3.809078,1,1226552,2241
2905,2,79,-977.01,6128.66,0.05,5.272527,1,1226631,2242
2906,2,418,-259.37,6060.98,0.05,143.200251,1,1227049,2243
2907,2,612,-2473.72,5970.46,0.05,21.524184,1,1227661,2244
2908,2,410,-308.84,5901.21,0.05,32.925966,1,1228071,2245
2909,2,417,-654.71,5828.58,0.05,151.52734,1,1228488,2246
2910,2,403,-301.16,5761.53,0.05,115.125571,1,1228891,2247
2911,2,407,-394.18,5691.8,0.05,17.377925,1,1229298,2248
2912,2,416,-291.63,5623.1,0.05,43.604572,1,1229714,2249
2913,2,406,-265.41,5554.8,0.05,16.619854,1,1230120,2250
2914,2,423,-360.5,5486.03,0.05,88.975622,1,1230543,2251
2915,2,408,-469.82,5416.33,0.05,32.34837,1,1230951,2252
2916,2,410,-243.23,5349.03,0.05,97.538234,1,1231361,2253
2917,2,406,-209.2,5280.39,0.05,31.134851,1,1231767,2254
2918,2,407,-305.04,5211.19,0.05,23.626722,1,1232174,2255
2919,2,583,-1137.87,5134.7,0.05,131.193414,1,1232757,2256
2920,2,424,-698.46,5061.21,0.05,25.055024,1,1233181,2257
2921,2,426,-369.07,4992.22,0.05,27.146667,1,1233607,2258
2922,2,423,-339.39,4922.57,0.05,31.115177,1,1234030,2259
2923,2,426,-334.42,4853.7,0.05,18.912628,1,1234456,2260
2924,2,575,-1371.81,4773.87,0.05,112.946972,1,1235031,2261
2925,2,652,-1078.53,4698.09,0.05,29.990133,1,1235683,2262
2926,2,426,-880.89,4623.62,0.05,78.331872,1,1236109,2263
2927,2,686,-1602.18,4541.96,0.05,43.642549,1,1236795,2264
2928,2,1000,-861.47,4467.34,0.05,139.15314,0,1237795,2264
2929,2,670,-860.48,4392.68,0.05,135.826883,1,1238465,2265
2930,2,690,-808.71,4317.92,0.05,271.9659,1,1239155,2266
2931,2,872,-1340.54,4238.4,0.05,112.566419,1,1240027,2267
2932,2,578,-1487.52,4157.08,0.05,310.762752,1,1240605,2268
2933,2,1000,-451.48,4088.51,0.05,159.905178,0,1241605,2268
2934,2,1000,-432.91,4018.45,0.05,99.074752,0,1242605,2268
2935,2,403,-290.3,3950.16,0.05,396.145802,1,1243008,2269
2936,2,421,-468.09,3879.73,0.05,176.089537,1,1243429,2270
2937,2,1000,-1098.31,3803.3,0.05,200.536118,0,1244429,2270
2938,2,418,-437.18,3732.37,0.05,88.863397,1,1244847,2271
2939,2,542,-822.83,3658.44,0.05,231.889694,1,1245389,2272
2940,2,1000,-362.31,3589.3,0.05,231.566233,0,1246389,2272
2941,2,422,-309.01,3520.62,0.05,297.983165,1,1246811,2273
2942,2,648,-2069.08,3434.62,0.05,195.91948,1,1247459,2274
2943,2,425,-335.01,3365.45,0.05,243.13061,1,1247884,2275
2944,2,423,-280.84,3297.22,0.05,292.490659,1,1248307,2276
2945,2,546,-658.73,3225.32,0.05,172.524276,1,1248853,2277
2946,2,541,-770.62,3152.15,0.05,233.948879,1,1249394,2278
2947,2,420,-339.03,3083.35,0.05,262.190636,1,1249814,2279
2948,2,426,-345.6,3089.89,0.05,271.878551,1,1250240,2280
2949,2,419,-299.66,3020.99,0.05,170.919704,1,1250659,2281
2950,2,424,-315.45,2952.08,0.05,198.464513,1,1251083,2282
2951,2,397,-261.73,2883.3,0.05,354.335134,1,1251480,2283
2952,2,432,-423.58,2813.06,0.05,284.393746,1,1251912,2284
2953,2,1000,-348.86,2743.3,0.05,216.709136,0,1252912,2284
2954,2,426,-341.33,2673.43,0.05,139.919063,1,1253338,2285
2955,2,390,-237.75,2605.8,0.05,260.096118,1,1253728,2286
2956,2,429,-383.86,2536.33,0.05,120.297373,1,1254157,2287
2957,2,1000,-441.71,2465.51,0.05,202.614623,0,1255157,2287
2958,2,427,-414.05,2394.61,0.05,212.867585,1,1255584,2288
2959,2,1000,12.93,2329.38,0.05,182.509925,0,1256584,2288
2960,2,422,-335.58,2260.15,0.05,182.604382,1,1257006,2289
2961,2,427,-652.4,2188.88,0.05,114.56237,1,1257433,2290
2962,2,89,-847.07,2114.9,0.05,249.520878,1,1257522,2291
2963,2,395,-253.89,2046.17,0.05,251.408812,1,1257917,2292
2964,2,646,-2027.8,1960.38,0.05,180.755028,1,1258563,2293
2965,2,401,-249.2,1891.72,0.05,165.482288,1,1258964,2294
2966,2,1000,-578.27,1819.68,0.05,254.043122,0,1259964,2294
2967,2,1000,-385.24,1749.59,0.05,309.538972,0,1260964,2294
2968,2,457,-927.67,1674.65,0.05,223.656861,1,1261421,2295
2969,2,428,-417.02,1603.79,0.05,189.772914,1,1261849,2296
2970,2,476,-1064.52,1526.87,0.05,232.701962,1,1262325,2297
2971,2,1000,-149.01,1459.5,0.05,173.85388,0,1263325,2297
2972,2,1000,-288.1,1390.37,0.05,238.486552,0,1264325,2297
2973,2,410,-403.63,1319.65,0.05,370.606202,1,1264735,2298
2974,2,429,-668.91,1246.94,0.05,276.229375,1,1265164,2299
2975,2,429,-587.49,1175.74,0.05,377.231323,1,1265593,2300
2976,2,597,-1455.06,1095.47,0.05,265.904155,1,1266190,2301
2977,2,1000,-1028.32,1019.71,0.05,268.119698,0,1267190,2301
2978,2,427,-489.41,948.84,0.05,319.463778,1,1267617,2302
2979,2,1000,-961.92,873.36,0.05,271.749372,0,1268617,2302
2980,2,587,-1413.83,792.73,0.05,272.304449,1,1269204,2303
2981,2,1000,-582.19,721.04,0.05,251.762286,0,1270204,2303
2982,2,427,-580.93,648.49,0.05,479.082883,1,1270631,2304
2983,2,425,-507.1,576.97,0.05,233.536827,1,1271056,2305
2984,2,430,-594.24,504.53,0.05,179.832637,1,1271486,2306
2985,2,426,-434.11,433.39,0.05,381.133368,1,1271912,2307
2986,2,1000,-288.42,364.48,0.05,286.700267,0,1272912,2307
2987,2,396,-561.84,293.74,0.05,368.476813,1,1273308,2308
2988,2,1000,-601.27,221.72,0.05,296.514068,0,1274308,2308
2989,2,398,-347.38,152.33,0.05,195.762088,1,1274706,2309
2990,2,430,-647.96,80.05,0.05,240.847151,1,1275136,2310
2991,2,428,-500.04,9.21,0.05,349.551806,1,1275564,2311
2992,2,1000,243.72,-53.59,0.05,213.361702,0,1276564,2311
2993,2,427,-401.41,-123.65,0.05,350.850317,1,1276991,2312
2994,2,430,-498.26,-195.05,0.05,383.777171,1,1277421,2313
2995,2,430,-484.88,-264.56,0.05,287.496871,1,1277851,2314
2996,2,403,-354.5,-334.0,0.05,303.184407,1,1278254,2315
2997,2,426,-355.25,-403.28,0.05,343.369206,1,1278680,2316
2998,2,397,-365.27,-472.22,0.05,244.60511,1,1279077,2317
2999,2,413,-998.46,-547.91,0.05,99.824239,1,1279490,2318
3000,2,426,-462.92,-618.47,0.05,429.222398,1,1279916,2319
